,ds,y_actual,yhat
1254,2020-06-26,9162.91796875,9479.099
1255,2020-06-27,9045.390625,9389.071
1256,2020-06-28,9143.58203125,9339.456
1257,2020-06-29,9190.8544921875,9322.49
1258,2020-06-30,9137.9931640625,9308.937
1259,2020-07-01,9228.3251953125,9320.353
1260,2020-07-02,9123.41015625,9313.245
1261,2020-07-03,9087.3037109375,9297.023
1262,2020-07-04,9132.48828125,9291.511
1263,2020-07-05,9073.9423828125,9275.207
1264,2020-07-06,9375.474609375,9332.65
1265,2020-07-07,9252.27734375,9361.425
1266,2020-07-08,9428.3330078125,9422.139
1267,2020-07-09,9277.9677734375,9436.63
1268,2020-07-10,9278.8076171875,9439.198
1269,2020-07-11,9240.3466796875,9426.455
1270,2020-07-12,9276.5,9424.132
1271,2020-07-13,9243.6142578125,9415.797
1272,2020-07-14,9243.2138671875,9406.795
1273,2020-07-15,9192.8369140625,9388.454
1274,2020-07-16,9132.2275390625,9358.011
1275,2020-07-17,9151.392578125,9336.103
1276,2020-07-18,9159.0400390625,9324.024
1277,2020-07-19,9185.8173828125,9324.784
1278,2020-07-20,9164.2314453125,9323.837
1279,2020-07-21,9374.8876953125,9374.587
1280,2020-07-22,9525.36328125,9458.999
1281,2020-07-23,9581.072265625,9546.174
1282,2020-07-24,9536.892578125,9604.354
1283,2020-07-25,9677.11328125,9674.342
1284,2020-07-26,9905.1669921875,9784.038
1285,2020-07-27,10990.873046875,10138.098
1286,2020-07-28,10912.8232421875,10447.103
1287,2020-07-29,11100.4677734375,10732.213
1288,2020-07-30,11111.2138671875,10942.922
1289,2020-07-31,11323.466796875,11132.411
1290,2020-08-01,11759.5927734375,11372.089
1291,2020-08-02,11053.6142578125,11378.692
1292,2020-08-03,11246.3486328125,11382.268
1293,2020-08-04,11205.892578125,11358.62
1294,2020-08-05,11747.0224609375,11470.126
1295,2020-08-06,11779.7734375,11593.729
1296,2020-08-07,11601.47265625,11655.833
1297,2020-08-08,11754.0458984375,11732.992
1298,2020-08-09,11675.7392578125,11770.636
1299,2020-08-10,11878.111328125,11842.907
1300,2020-08-11,11410.525390625,11780.434
1301,2020-08-12,11584.9345703125,11746.543
1302,2020-08-13,11784.1376953125,11764.843
1303,2020-08-14,11768.87109375,11783.7295
1304,2020-08-15,11865.6982421875,11826.509
1305,2020-08-16,11892.8037109375,11879.459
1306,2020-08-17,12254.40234375,12013.159
1307,2020-08-18,11991.2333984375,12064.236
1308,2020-08-19,11758.283203125,12027.751
1309,2020-08-20,11878.3720703125,12007.868
1310,2020-08-21,11592.4892578125,11917.11
1311,2020-08-22,11681.8251953125,11847.798
1312,2020-08-23,11664.84765625,11793.592
1313,2020-08-24,11774.595703124998,11785.773
1314,2020-08-25,11366.134765625,11693.3545
1315,2020-08-26,11488.36328125,11641.688
1316,2020-08-27,11323.3974609375,11564.825
1317,2020-08-28,11542.5,11561.953
1318,2020-08-29,11506.865234375,11565.865
1319,2020-08-30,11711.505859375,11628.698
1320,2020-08-31,11680.8203125,11676.946
1321,2020-09-01,11970.478515625,11788.475
1322,2020-09-02,11414.0341796875,11742.12
1323,2020-09-03,10245.296875,11376.374
1324,2020-09-04,10511.8134765625,11091.124
1325,2020-09-05,10169.5673828125,10787.85
1326,2020-09-06,10280.3515625,10591.56
1327,2020-09-07,10369.5634765625,10492.03
1328,2020-09-08,10131.5166015625,10391.543
1329,2020-09-09,10242.34765625,10357.459
1330,2020-09-10,10363.138671875,10378.129
1331,2020-09-11,10400.9150390625,10421.793
1332,2020-09-12,10442.1708984375,10473.274
1333,2020-09-13,10323.755859375,10484.561
1334,2020-09-14,10680.837890625,10564.662
1335,2020-09-15,10796.951171875,10663.122
1336,2020-09-16,10974.9052734375,10784.3955
1337,2020-09-17,10948.990234375,10876.251
1338,2020-09-18,10944.5859375,10938.578
1339,2020-09-19,11094.3466796875,11018.001
1340,2020-09-20,10938.271484375,11042.632
1341,2020-09-21,10462.259765625,10936.204
1342,2020-09-22,10538.4599609375,10840.492
1343,2020-09-23,10246.1865234375,10682.441
1344,2020-09-24,10760.06640625,10683.207
1345,2020-09-25,10692.716796875,10699.014
1346,2020-09-26,10750.7236328125,10743.533
1347,2020-09-27,10775.26953125,10795.622
1348,2020-09-28,10709.65234375,10820.632
1349,2020-09-29,10844.640625,10867.75
1350,2020-09-30,10784.4912109375,10889.626
1351,2020-10-01,10619.4521484375,10857.012
1352,2020-10-02,10575.974609375,10804.706
1353,2020-10-03,10549.3291015625,10746.526
1354,2020-10-04,10669.5830078125,10731.084
1355,2020-10-05,10793.33984375,10759.932
1356,2020-10-06,10604.40625,10750.137
1357,2020-10-07,10668.96875,10755.563
1358,2020-10-08,10915.685546875,10824.71
1359,2020-10-09,11064.4580078125,10931.403
1360,2020-10-10,11296.361328125,11081.33
1361,2020-10-11,11384.181640625,11224.369
1362,2020-10-12,11555.36328125,11376.07
1363,2020-10-13,11425.8994140625,11453.827
1364,2020-10-14,11429.5068359375,11498.675
1365,2020-10-15,11495.349609375,11533.064
1366,2020-10-16,11322.123046875,11508.09
1367,2020-10-17,11358.1015625,11484.282
1368,2020-10-18,11483.359375,11495.367
1369,2020-10-19,11742.037109375,11580.352
1370,2020-10-20,11916.3349609375,11709.461
1371,2020-10-21,12823.689453125,12056.843
1372,2020-10-22,12965.8916015625,12409.373
1373,2020-10-23,12931.5390625,12679.466
1374,2020-10-24,13108.0625,12909.136
1375,2020-10-25,13031.173828125,13038.737
1376,2020-10-26,13075.248046875,13110.356
1377,2020-10-27,13654.21875,13292.63
1378,2020-10-28,13271.28515625,13342.559
1379,2020-10-29,13437.8828125,13400.925
1380,2020-10-30,13546.522460937498,13470.367
1381,2020-10-31,13780.9951171875,13589.286
1382,2020-11-01,13737.109375,13681.282
1383,2020-11-02,13550.4892578125,13696.904
1384,2020-11-03,13950.30078125,13800.295
1385,2020-11-04,14133.70703125,13941.016
1386,2020-11-05,15579.848632812498,14455.095
1387,2020-11-06,15565.880859375,14919.615
1388,2020-11-07,14833.75390625,15063.97
1389,2020-11-08,15479.5673828125,15274.175
1390,2020-11-09,15332.3154296875,15369.573
1391,2020-11-10,15290.90234375,15400.21
1392,2020-11-11,15701.33984375,15512.464
1393,2020-11-12,16276.34375,15769.914
1394,2020-11-13,16317.80859375,16009.408
1395,2020-11-14,16068.138671875,16117.222
1396,2020-11-15,15955.587890625,16133.401
1397,2020-11-16,16716.111328125,16341.563
1398,2020-11-17,17645.40625,16799.188
1399,2020-11-18,17804.005859375,17251.469
1400,2020-11-19,17817.08984375,17599.861
1401,2020-11-20,18621.314453125,18071.13
1402,2020-11-21,18642.232421875,18426.39
1403,2020-11-22,18370.001953125,18560.219
1404,2020-11-23,18364.12109375,18585.912
1405,2020-11-24,19107.46484375,18786.055
1406,2020-11-25,18732.12109375,18848.367
1407,2020-11-26,17150.623046875,18371.45
1408,2020-11-27,17108.40234375,17883.389
1409,2020-11-28,17717.4140625,17690.082
1410,2020-11-29,18177.484375,17755.291
1411,2020-11-30,19625.8359375,18339.693
1412,2020-12-01,18802.998046875,18661.436
1413,2020-12-02,19201.091796875,19002.828
1414,2020-12-03,19445.3984375,19308.836
1415,2020-12-04,18699.765625000004,19260.377
1416,2020-12-05,19154.23046875,19265.102
1417,2020-12-06,19345.12109375,19307.459
1418,2020-12-07,19191.630859375,19292.09
1419,2020-12-08,18321.14453125,18987.305
1420,2020-12-09,18553.916015625004,18772.457
1421,2020-12-10,18264.9921875,18540.05
1422,2020-12-11,18058.904296875,18315.5
1423,2020-12-12,18803.65625,18397.234
1424,2020-12-13,19142.3828125,18646.525
1425,2020-12-14,19246.64453125,18935.639
1426,2020-12-15,19417.076171875,19218.42
1427,2020-12-16,21310.59765625,20011.596
1428,2020-12-17,22805.162109375,21191.227
1429,2020-12-18,23137.9609375,22273.35
1430,2020-12-19,23869.83203125,23287.943
1431,2020-12-20,23477.294921875,23824.996
1432,2020-12-21,22803.08203125,23786.959
1433,2020-12-22,23783.029296875,23902.29
1434,2020-12-23,23241.345703125,23755.426
1435,2020-12-24,23735.94921875,23749.11
1436,2020-12-25,24664.791015625,24099.648
1437,2020-12-26,26437.037109375,25090.803
1438,2020-12-27,26272.294921875,25910.703
1439,2020-12-28,27084.80859375,26780.396
1440,2020-12-29,27362.4375,27480.17
1441,2020-12-30,28840.953125,28456.748
1442,2020-12-31,29001.720703125,29201.812
1443,2021-01-01,29374.15234375,29772.115
1444,2021-01-02,32127.267578125,31160.672
1445,2021-01-03,32782.0234375,32507.65
1446,2021-01-04,31971.9140625,33049.39
1447,2021-01-05,33992.4296875,34018.707
1448,2021-01-06,36824.36328125,35889.266
1449,2021-01-07,39371.04296875,38459.496
1450,2021-01-08,40797.609375,40984.332
1451,2021-01-09,40254.546875,42301.08
1452,2021-01-10,38356.44140625,41825.53
1453,2021-01-11,35566.65625,39620.105
1454,2021-01-12,33922.9609375,36833.81
1455,2021-01-13,37316.359375,36170.312
1456,2021-01-14,39187.32812499999,37031.453
1457,2021-01-15,36825.3671875,37136.37
1458,2021-01-16,36178.140625,36894.57
1459,2021-01-17,35791.27734375,36486.555
1460,2021-01-18,36630.07421875,36525.1
1461,2021-01-19,36069.8046875,36422.207
1462,2021-01-20,35547.75,36112.332
1463,2021-01-21,30825.69921875,33822.227
1464,2021-01-22,33005.76171875,32762.43
1465,2021-01-23,32067.642578125,31831.625
1466,2021-01-24,32289.37890625,31395.766
1467,2021-01-25,32366.392578125,31345.275
1468,2021-01-26,32569.849609375,31610.965
1469,2021-01-27,30432.546875,31091.844
1470,2021-01-28,33466.09765625,31889.572
1471,2021-01-29,34316.38671875,33082.918
1472,2021-01-30,34269.5234375,34028.293
1473,2021-01-31,33114.359375,34090.223
1474,2021-02-01,33537.17578125,34029.58
1475,2021-02-02,35510.2890625,34752.83
1476,2021-02-03,37472.08984375,36258.44
1477,2021-02-04,36926.06640625,37202.773
1478,2021-02-05,38144.30859375,38249.24
1479,2021-02-06,39266.01171875,39392.992
1480,2021-02-07,38903.44140625,39961.668
1481,2021-02-08,46196.46484375,43498.1
1482,2021-02-09,46481.10546875,46597.293
1483,2021-02-10,44918.18359375,47748.83
1484,2021-02-11,47909.33203125,49307.26
1485,2021-02-12,47504.8515625,49928.62
1486,2021-02-13,47105.515625,49788.375
1487,2021-02-14,48717.2890625,50097.434
1488,2021-02-15,47945.05859375,49918.062
1489,2021-02-16,49199.87109375,50190.05
1490,2021-02-17,52149.0078125,51794.63
1491,2021-02-18,51679.796875,52936.5
1492,2021-02-19,55888.1328125,55489.74
1493,2021-02-20,56099.51953125,57450.016
1494,2021-02-21,57539.9453125,59169.176
1495,2021-02-22,54207.3203125,58639.9
1496,2021-02-23,48824.42578125,55389.504
1497,2021-02-24,49705.33203125,52812.887
1498,2021-02-25,47093.8515625,49976.043
1499,2021-02-26,46339.76171875,47733.41
1500,2021-02-27,46188.453125,46342.85
1501,2021-02-28,45137.76953125,45383.29
1502,2021-03-01,49631.2421875,46933.484
1503,2021-03-02,48378.98828125,48145.902
1504,2021-03-03,50538.2421875,50061.45
1505,2021-03-04,48561.16796875,50575.12
1506,2021-03-05,48927.3046875,50695.438
1507,2021-03-06,48912.3828125,50523.047
1508,2021-03-07,51206.69140625,51214.56
1509,2021-03-08,52246.5234375,52245.863
1510,2021-03-09,54824.1171875,54155.13
1511,2021-03-10,56008.55078125,56068.34
1512,2021-03-11,57805.12109375,58132.734
1513,2021-03-12,57332.08984375,59224.98
1514,2021-03-13,61243.0859375,61350.75
1515,2021-03-14,59302.31640625,61954.62
1516,2021-03-15,55907.19921875,60513.04
1517,2021-03-16,56804.90234375,59416.043
1518,2021-03-17,58870.89453125,59457.66
1519,2021-03-18,57858.921875,59321.793
1520,2021-03-19,58346.65234375,59456.23
1521,2021-03-20,58313.64453125,59589.41
1522,2021-03-21,57523.421875,59440.348
1523,2021-03-22,54529.14453125,58050.594
1524,2021-03-23,54738.9453125,56957.855
1525,2021-03-24,52774.265625,55411.617
1526,2021-03-25,51704.16015625,53856.574
1527,2021-03-26,55137.3125,54214.81
1528,2021-03-27,55973.51171875,55297.176
1529,2021-03-28,55950.74609375,56276.266
1530,2021-03-29,57750.19921875,57707.11
1531,2021-03-30,58917.69140625,59194.336
1532,2021-03-31,58918.83203125,60144.27
1533,2021-04-01,59095.80859375,60630.508
1534,2021-04-02,59384.3125,60913.55
1535,2021-04-03,57603.890625,60201.176
1536,2021-04-04,58758.5546875,59887.19
1537,2021-04-05,59057.87890625,59848.8
1538,2021-04-06,58192.359375,59586.746
1539,2021-04-07,56048.9375,58535.3
1540,2021-04-08,58323.953125,58631.94
1541,2021-04-09,58245.00390625,58939.03
1542,2021-04-10,59793.234375,59893.508
1543,2021-04-11,60204.96484375,60821.766
1544,2021-04-12,59893.45312500001,61314.438
1545,2021-04-13,63503.45703125,62910.867
1546,2021-04-14,63109.6953125,63917.91
1547,2021-04-15,63314.01171875,64521.29
1548,2021-04-16,61572.7890625,64035.77
1549,2021-04-17,60683.8203125,63049.508
1550,2021-04-18,56216.18359375,60508.117
1551,2021-04-19,55724.265625,58295.83
1552,2021-04-20,56473.03125,57165.746
1553,2021-04-21,53906.08984375,55740.29
1554,2021-04-22,51762.2734375,54017.17
1555,2021-04-23,51093.65234375,52578.38
1556,2021-04-24,50050.8671875,51336.105
1557,2021-04-25,49004.25390625,50196.375
1558,2021-04-26,54021.75390625,51609.27
1559,2021-04-27,55033.1171875,53632.27
1560,2021-04-28,54824.703125,55183.562
1561,2021-04-29,53555.109375,55524.832
1562,2021-04-30,57750.17578125,57177.465
1563,2021-05-01,57828.05078125,58420.22
1564,2021-05-02,56631.078125,58577.254
1565,2021-05-03,57200.29296875,58643.52
1566,2021-05-04,53333.5390625,56954.773
1567,2021-05-05,57424.0078125,57152.68
1568,2021-05-06,56396.515625,57218.637
1569,2021-05-07,57356.40234375,57758.234
1570,2021-05-08,58803.77734375,58822.844
1571,2021-05-09,58232.31640624999,59465.406
1572,2021-05-10,55859.796875,58876.58
1573,2021-05-11,56704.57421875,58512.918
1574,2021-05-12,49150.53515625,55160.29
1575,2021-05-13,49716.19140625,52478.938
1576,2021-05-14,49880.53515625,50756.28
1577,2021-05-15,46760.1875,48578.62
1578,2021-05-16,46456.05859375,47062.562
1579,2021-05-17,43537.51171875,45032.293
1580,2021-05-18,42909.40234375,43371.4
1581,2021-05-19,37002.44140625,39886.57
1582,2021-05-20,40782.73828125,38841.47
1583,2021-05-21,37304.69140625,37245.305
1584,2021-05-22,37536.6328125,36344.676
1585,2021-05-23,34770.58203125,34828.043
1586,2021-05-24,38705.98046875,35410.76
1587,2021-05-25,38402.22265625,36317.348
1588,2021-05-26,39294.19921875,37578.473
1589,2021-05-27,38436.96875,38222.09
1590,2021-05-28,35697.60546875,37332.52
1591,2021-05-29,34616.06640625,35867.207
1592,2021-05-30,35678.12890625,35111.895
1593,2021-05-31,37332.85546875,35507.367
1594,2021-06-01,36684.92578125,35777.508
1595,2021-06-02,37575.1796875,36495.76
1596,2021-06-03,39208.765625,37882.113
1597,2021-06-04,36894.40625,37959.355
1598,2021-06-05,35551.95703125,37168.316
1599,2021-06-06,35862.37890625,36477.805
1600,2021-06-07,33560.70703125,34995.26
1601,2021-06-08,33472.6328125,33743.84
1602,2021-06-09,37345.12109375,34670.004
1603,2021-06-10,36702.59765625,35563.875
1604,2021-06-11,37334.3984375,36623.402
1605,2021-06-12,35552.515625,36583.953
1606,2021-06-13,39097.859375,37917.652
1607,2021-06-14,40218.4765625,39556.383
1608,2021-06-15,40406.26953125,40853.156
1609,2021-06-16,38347.0625,40634.34
1610,2021-06-17,38053.50390625,39858.33
1611,2021-06-18,35787.24609375,38031.32
1612,2021-06-19,35615.87109375,36437.95
1613,2021-06-20,35698.296875,35433.07
1614,2021-06-21,31676.693359375,33245.53
1615,2021-06-22,32505.66015625,32004.844
1616,2021-06-23,33723.02734375,31960.582
1617,2021-06-24,34662.4375,32740.459
1618,2021-06-25,31637.779296875,32364.314
1619,2021-06-26,32186.27734375,32191.637
1620,2021-06-27,34649.64453125,33083.883
1621,2021-06-28,34434.3359375,33864.35
1622,2021-06-29,35867.77734375,35085.023
1623,2021-06-30,35040.8359375,35597.125
1624,2021-07-01,33572.1171875,35096.84
1625,2021-07-02,33897.046875,34538.184
1626,2021-07-03,34668.546875,34425.0
1627,2021-07-04,35287.78125,34712.8
1628,2021-07-05,33746.00390625,34378.457
1629,2021-07-06,34235.1953125,34244.918
1630,2021-07-07,33855.328125,34034.355
1631,2021-07-08,32877.37109375,33469.844
1632,2021-07-09,33798.01171875,33429.594
1633,2021-07-10,33520.51953125,33419.715
1634,2021-07-11,34240.1875,33731.04
1635,2021-07-12,33155.84765625,33597.195
1636,2021-07-13,32702.025390625,33250.277
1637,2021-07-14,32822.34765625,32999.83
1638,2021-07-15,31780.73046875,32358.57
1639,2021-07-16,31421.5390625,31708.38
1640,2021-07-17,31533.068359375,31339.463
1641,2021-07-18,31796.810546875,31281.893
1642,2021-07-19,30817.83203125,30980.824
1643,2021-07-20,29807.34765625,30348.07
1644,2021-07-21,32110.693359375,30777.688
1645,2021-07-22,32313.10546875,31419.262
1646,2021-07-23,33581.55078125,32532.125
1647,2021-07-24,34292.4453125,33738.305
1648,2021-07-25,35350.1875,35021.13
1649,2021-07-26,37337.53515625,36746.0
1650,2021-07-27,39406.94140625,38870.504
1651,2021-07-28,39995.90625,40573.79
1652,2021-07-29,40008.421875,41517.957
1653,2021-07-30,42235.546875,42823.395
1654,2021-07-31,41626.1953125,43318.266
1655,2021-08-01,39974.89453125,42577.42
1656,2021-08-02,39201.9453125,41322.137
1657,2021-08-03,38152.98046875,39790.117
1658,2021-08-04,39747.50390625,39367.13
1659,2021-08-05,40869.5546875,39865.836
1660,2021-08-06,42816.5,41420.65
1661,2021-08-07,44555.80078125,43616.793
1662,2021-08-08,43798.1171875,44917.62
1663,2021-08-09,46365.40234375,46712.867
1664,2021-08-10,45585.03125,47520.117
1665,2021-08-11,45593.63671875,47704.44
1666,2021-08-12,44428.2890625,46976.9
1667,2021-08-13,47793.3203125,47676.93
1668,2021-08-14,47096.9453125,48030.137
1669,2021-08-15,47047.00390625,48191.195
1670,2021-08-16,46004.484375,47753.62
1671,2021-08-17,44695.359375,46707.72
1672,2021-08-18,44801.1875,45891.188
1673,2021-08-19,46717.578125,46279.4
1674,2021-08-20,49339.17578125,48043.7
1675,2021-08-21,48905.4921875,49407.914
1676,2021-08-22,49321.65234375,50446.207
1677,2021-08-23,49546.1484375,51060.45
1678,2021-08-24,47706.1171875,50451.47
1679,2021-08-25,48960.7890625,50236.965
1680,2021-08-26,46942.21875,49185.31
1681,2021-08-27,49058.66796875,49233.613
1682,2021-08-28,48902.40234375,49392.168
1683,2021-08-29,48829.83203125,49581.855
1684,2021-08-30,47054.984375,48930.47
1685,2021-08-31,47166.6875,48362.812
1686,2021-09-01,48847.02734375,48706.785
1687,2021-09-02,49327.72265625,49433.895
1688,2021-09-03,50025.375,50363.58
1689,2021-09-04,49944.625,51003.93
1690,2021-09-05,51753.41015625,52127.69
1691,2021-09-06,52633.53515625,53282.27
1692,2021-09-07,46811.12890625,51420.4
1693,2021-09-08,46091.390625,49171.953
1694,2021-09-09,46391.421875,47575.16
1695,2021-09-10,44883.91015625,45974.105
1696,2021-09-11,45201.45703125,45137.56
1697,2021-09-12,46063.26953125,45229.566
1698,2021-09-13,44963.07421875,45132.918
1699,2021-09-14,47092.4921875,46119.973
1700,2021-09-15,48176.34765625,47545.086
1701,2021-09-16,47783.359375,48517.754
1702,2021-09-17,47267.51953125001,48812.285
1703,2021-09-18,48278.36328125,49220.355
1704,2021-09-19,47260.21875,48921.684
1705,2021-09-20,42843.80078124999,46530.03
1706,2021-09-21,40693.67578125,43473.363
1707,2021-09-22,43574.5078125,42431.137
1708,2021-09-23,44895.09765625,42824.387
1709,2021-09-24,42839.75,42741.25
1710,2021-09-25,42716.59375,42748.52
1711,2021-09-26,43208.5390625,43072.32
1712,2021-09-27,42235.73046875,42903.71
1713,2021-09-28,41034.54296875,42185.367
1714,2021-09-29,41564.36328125,41805.12
1715,2021-09-30,43790.89453125,42581.44
1716,2021-10-01,48116.94140625,45388.36
1717,2021-10-02,47711.48828125,47617.305
1718,2021-10-03,48199.953125,49197.242
1719,2021-10-04,49112.90234375,50402.35
1720,2021-10-05,51514.8125,52062.668
1721,2021-10-06,55361.44921875,54870.66
1722,2021-10-07,53805.984375,56131.414
1723,2021-10-08,53967.84765625,56624.457
1724,2021-10-09,54968.22265625,57023.79
1725,2021-10-10,54771.578125,56984.39
1726,2021-10-11,57484.7890625,57944.55
1727,2021-10-12,56041.05859375,58155.004
1728,2021-10-13,57401.09765625,58736.81
1729,2021-10-14,57321.5234375,59088.22
1730,2021-10-15,61593.94921875,61042.855
1731,2021-10-16,60892.1796875,62320.73
1732,2021-10-17,61553.6171875,63245.418
1733,2021-10-18,62026.078125,63819.266
1734,2021-10-19,64261.9921875,64885.598
1735,2021-10-20,65992.8359375,66254.125
1736,2021-10-21,62210.17187500001,65672.42
1737,2021-10-22,60692.265625,64207.42
1738,2021-10-23,61393.6171875,63196.203
1739,2021-10-24,60930.8359375,62389.992
1740,2021-10-25,63039.82421875,62770.047
1741,2021-10-26,60363.79296875,62324.324
1742,2021-10-27,58482.38671875,61168.38
1743,2021-10-28,60622.13671875,61068.2
1744,2021-10-29,62227.96484375,61848.83
1745,2021-10-30,61888.83203125,62455.164
1746,2021-10-31,61318.95703125,62643.863
1747,2021-11-01,61004.40625,62479.074
1748,2021-11-02,63226.40234375,63105.793
1749,2021-11-03,62970.046875,63509.723
1750,2021-11-04,61452.23046875,63174.805
1751,2021-11-05,61125.67578125,62610.04
1752,2021-11-06,61527.48046875,62305.008
1753,2021-11-07,63326.98828125,62853.25
1754,2021-11-08,67566.828125,65086.082
1755,2021-11-09,66971.828125,66704.21
1756,2021-11-10,64995.23046875,66841.98
1757,2021-11-11,64949.9609375,66527.65
1758,2021-11-12,64155.94140625,65837.31
1759,2021-11-13,64469.52734375,65368.223
1760,2021-11-14,65466.83984375,65486.293
1761,2021-11-15,63557.87109375,64941.145
1762,2021-11-16,60161.24609375,63192.25
1763,2021-11-17,60368.01171875,61899.145
1764,2021-11-18,56942.13671875,59862.99
1765,2021-11-19,58119.578125,58856.695
1766,2021-11-20,59697.1953125,59059.51
1767,2021-11-21,58730.4765625,59198.598
1768,2021-11-22,56289.2890625,58454.113
1769,2021-11-23,57569.07421875,58276.89
1770,2021-11-24,56280.42578125,57713.48
1771,2021-11-25,57274.6796875,57660.176
1772,2021-11-26,53569.765625,56237.098
1773,2021-11-27,54815.078125,55532.207
1774,2021-11-28,57248.45703125,56232.875
1775,2021-11-29,57806.56640625,57288.688
1776,2021-11-30,57005.42578125,57800.21
1777,2021-12-01,57229.828125,58142.69
1778,2021-12-02,56477.81640625,57990.3
1779,2021-12-03,53598.24609375,56604.004
1780,2021-12-04,49200.703125,53626.992
1781,2021-12-05,49368.84765625,51293.5
1782,2021-12-06,50582.625,50311.566
1783,2021-12-07,50700.0859375,50149.62
1784,2021-12-08,50504.796875,50286.492
1785,2021-12-09,47672.12109375,49405.207
1786,2021-12-10,47243.3046875,48496.637
1787,2021-12-11,49362.5078125,48779.004
1788,2021-12-12,50098.3359375,49580.95
1789,2021-12-13,46737.48046875,48871.37
1790,2021-12-14,46612.6328125,48003.605
1791,2021-12-15,48896.72265625,48322.36
1792,2021-12-16,47665.42578125,48196.145
1793,2021-12-17,46202.14453125,47450.027
1794,2021-12-18,46848.77734375,47129.2
1795,2021-12-19,46707.015625,46954.508
1796,2021-12-20,46880.27734375,47006.047
1797,2021-12-21,48936.61328125,48085.844
1798,2021-12-22,48628.51171875,48954.438
1799,2021-12-23,50784.5390625,50483.46
1800,2021-12-24,50822.1953125,51587.926
1801,2021-12-25,50429.859375,52037.8
1802,2021-12-26,50809.515625,52298.195
1803,2021-12-27,50640.41796875,52263.28
1804,2021-12-28,47588.85546875,50770.13
1805,2021-12-29,46444.71093750001,48879.887
1806,2021-12-30,47178.125,47788.11
1807,2021-12-31,46306.4453125,46913.38
1808,2022-01-01,47686.8125,47101.324
1809,2022-01-02,47345.21875,47377.91
1810,2022-01-03,46458.1171875,47316.14
1811,2022-01-04,45897.57421875,47028.906
1812,2022-01-05,43569.00390625,45730.695
1813,2022-01-06,43160.9296875,44419.13
1814,2022-01-07,41557.90234375,42797.055
1815,2022-01-08,41733.94140625,41722.195
1816,2022-01-09,41911.6015625,41234.82
1817,2022-01-10,41821.26171875,41121.438
1818,2022-01-11,42735.85546875,41635.41
1819,2022-01-12,43949.1015625,42790.94
1820,2022-01-13,42591.5703125,43170.668
1821,2022-01-14,43099.69921875,43511.855
1822,2022-01-15,43177.3984375,43722.0
1823,2022-01-16,43113.87890625,43768.652
1824,2022-01-17,42250.55078125,43297.117
1825,2022-01-18,42375.6328125,42881.395
1826,2022-01-19,41744.328125,42313.426
1827,2022-01-20,40680.41796875,41426.992
1828,2022-01-21,36457.31640625,38950.21
1829,2022-01-22,35030.25,36366.81
1830,2022-01-23,36276.8046875,35135.18
1831,2022-01-24,36654.328125,34883.305
1832,2022-01-25,36954.00390625,35263.418
1833,2022-01-26,36852.12109375,35817.004
1834,2022-01-27,37138.234375,36459.01
1835,2022-01-28,37784.33203125,37248.64
1836,2022-01-29,38138.17968750001,37974.742
1837,2022-01-30,37917.6015625,38322.1
1838,2022-01-31,38483.125,38678.156
1839,2022-02-01,38743.2734375,38973.47
1840,2022-02-02,36952.984375,38284.12
1841,2022-02-03,37154.6015625,37658.723
1842,2022-02-04,41500.875,39134.61
1843,2022-02-05,41441.1640625,40622.477
1844,2022-02-06,42412.43359375,42186.72
1845,2022-02-07,43840.28515625,43907.22
1846,2022-02-08,44118.4453125,45153.75
1847,2022-02-09,44338.79687500001,45879.2
1848,2022-02-10,43565.11328125,45705.09
1849,2022-02-11,42407.9375,44720.0
1850,2022-02-12,42244.46875,43709.48
1851,2022-02-13,42197.515625,42934.133
1852,2022-02-14,42586.91796875,42647.863
1853,2022-02-15,44575.203125,43511.0
1854,2022-02-16,43961.859375,44151.76
1855,2022-02-17,40538.01171875,43070.477
1856,2022-02-18,40030.9765625,41732.617
1857,2022-02-19,40122.15625,40728.57
1858,2022-02-20,38431.37890625,39389.746
1859,2022-02-21,37075.28125,37873.605
1860,2022-02-22,38286.02734375,37339.94
1861,2022-02-23,37296.5703125,36829.633
1862,2022-02-24,38332.609375,37115.445
1863,2022-02-25,39214.21875,37944.727
1864,2022-02-26,39105.1484375,38682.867
1865,2022-02-27,37709.78515625,38598.09
1866,2022-02-28,43193.234375,40805.316
1867,2022-03-01,44354.63671875,43311.242
1868,2022-03-02,43924.1171875,44890.133
1869,2022-03-03,42451.7890625,44927.742
1870,2022-03-04,39137.60546875,42904.297
1871,2022-03-05,39400.5859375,41042.41
1872,2022-03-06,38419.984375,39268.64
1873,2022-03-07,38062.0390625,38010.84
1874,2022-03-08,38737.26953125,37669.375
1875,2022-03-09,41982.92578125,39195.727
1876,2022-03-10,39437.4609375,39699.645
1877,2022-03-11,38794.97265625,39683.086
1878,2022-03-12,38904.01171875,39551.156
1879,2022-03-13,37849.6640625,38909.2
1880,2022-03-14,39666.75390625,39161.297
1881,2022-03-15,39338.78515625,39338.453
1882,2022-03-16,41143.9296875,40294.27
1883,2022-03-17,40951.37890625,41014.746
1884,2022-03-18,41801.15625,41820.703
1885,2022-03-19,42190.65234375,42480.582
1886,2022-03-20,41247.82421875,42483.598
1887,2022-03-21,41077.99609375,42216.094
1888,2022-03-22,42358.80859375,42487.473
1889,2022-03-23,42892.95703125,42988.055
1890,2022-03-24,43960.93359375,43841.2
1891,2022-03-25,44348.73046875,44675.797
